location_name,location_id,sensor_id,utc_timestamp,local_timestamp,pm25_value,parameter,unit
Near Puregold Tayuman,6303935,15922109,2026-05-09T14:00:00Z,2026-05-09T22:00:00+08:00,7.98,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-09T18:00:00Z,2026-05-10T02:00:00+08:00,5.63,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-09T19:00:00Z,2026-05-10T03:00:00+08:00,4.95,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-09T20:00:00Z,2026-05-10T04:00:00+08:00,7.31,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-09T21:00:00Z,2026-05-10T05:00:00+08:00,7.62,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-09T22:00:00Z,2026-05-10T06:00:00+08:00,7.94,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T00:00:00Z,2026-05-10T08:00:00+08:00,30.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T01:00:00Z,2026-05-10T09:00:00+08:00,20.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T02:00:00Z,2026-05-10T10:00:00+08:00,15.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T03:00:00Z,2026-05-10T11:00:00+08:00,8.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T04:00:00Z,2026-05-10T12:00:00+08:00,8.14,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T05:00:00Z,2026-05-10T13:00:00+08:00,9.59,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T06:00:00Z,2026-05-10T14:00:00+08:00,9.32,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T07:00:00Z,2026-05-10T15:00:00+08:00,11.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T09:00:00Z,2026-05-10T17:00:00+08:00,18.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T10:00:00Z,2026-05-10T18:00:00+08:00,21.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T11:00:00Z,2026-05-10T19:00:00+08:00,13.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T12:00:00Z,2026-05-10T20:00:00+08:00,18.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T13:00:00Z,2026-05-10T21:00:00+08:00,13.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T14:00:00Z,2026-05-10T22:00:00+08:00,11.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T15:00:00Z,2026-05-10T23:00:00+08:00,8.73,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T16:00:00Z,2026-05-11T00:00:00+08:00,8.09,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T19:00:00Z,2026-05-11T03:00:00+08:00,4.99,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T20:00:00Z,2026-05-11T04:00:00+08:00,5.36,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T21:00:00Z,2026-05-11T05:00:00+08:00,7.62,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T22:00:00Z,2026-05-11T06:00:00+08:00,8.99,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-10T23:00:00Z,2026-05-11T07:00:00+08:00,22.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T00:00:00Z,2026-05-11T08:00:00+08:00,30.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T02:00:00Z,2026-05-11T10:00:00+08:00,17.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T03:00:00Z,2026-05-11T11:00:00+08:00,19.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T04:00:00Z,2026-05-11T12:00:00+08:00,14.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T06:00:00Z,2026-05-11T14:00:00+08:00,14.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T07:00:00Z,2026-05-11T15:00:00+08:00,17.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T08:00:00Z,2026-05-11T16:00:00+08:00,14.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T09:00:00Z,2026-05-11T17:00:00+08:00,14.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T10:00:00Z,2026-05-11T18:00:00+08:00,17.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T11:00:00Z,2026-05-11T19:00:00+08:00,21.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T12:00:00Z,2026-05-11T20:00:00+08:00,17.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T13:00:00Z,2026-05-11T21:00:00+08:00,15.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T14:00:00Z,2026-05-11T22:00:00+08:00,16.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T16:00:00Z,2026-05-12T00:00:00+08:00,13.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T17:00:00Z,2026-05-12T01:00:00+08:00,9.65,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T18:00:00Z,2026-05-12T02:00:00+08:00,10.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T19:00:00Z,2026-05-12T03:00:00+08:00,15.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T20:00:00Z,2026-05-12T04:00:00+08:00,18.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T21:00:00Z,2026-05-12T05:00:00+08:00,22.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T22:00:00Z,2026-05-12T06:00:00+08:00,23.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-11T23:00:00Z,2026-05-12T07:00:00+08:00,24.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T00:00:00Z,2026-05-12T08:00:00+08:00,29.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T01:00:00Z,2026-05-12T09:00:00+08:00,29.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T02:00:00Z,2026-05-12T10:00:00+08:00,37.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T03:00:00Z,2026-05-12T11:00:00+08:00,32.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T04:00:00Z,2026-05-12T12:00:00+08:00,24.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T05:00:00Z,2026-05-12T13:00:00+08:00,26.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T06:00:00Z,2026-05-12T14:00:00+08:00,20.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T07:00:00Z,2026-05-12T15:00:00+08:00,23.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T08:00:00Z,2026-05-12T16:00:00+08:00,28.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T09:00:00Z,2026-05-12T17:00:00+08:00,32.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T10:00:00Z,2026-05-12T18:00:00+08:00,35.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T11:00:00Z,2026-05-12T19:00:00+08:00,43.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T12:00:00Z,2026-05-12T20:00:00+08:00,39.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T13:00:00Z,2026-05-12T21:00:00+08:00,45.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T14:00:00Z,2026-05-12T22:00:00+08:00,33.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T15:00:00Z,2026-05-12T23:00:00+08:00,28.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T16:00:00Z,2026-05-13T00:00:00+08:00,30.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T17:00:00Z,2026-05-13T01:00:00+08:00,27.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T18:00:00Z,2026-05-13T02:00:00+08:00,34.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T19:00:00Z,2026-05-13T03:00:00+08:00,38.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T20:00:00Z,2026-05-13T04:00:00+08:00,28.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T21:00:00Z,2026-05-13T05:00:00+08:00,26.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T22:00:00Z,2026-05-13T06:00:00+08:00,31.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-12T23:00:00Z,2026-05-13T07:00:00+08:00,33.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-13T00:00:00Z,2026-05-13T08:00:00+08:00,49.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-13T07:00:00Z,2026-05-13T15:00:00+08:00,41.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-13T08:00:00Z,2026-05-13T16:00:00+08:00,28.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-13T16:00:00Z,2026-05-14T00:00:00+08:00,15.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-13T17:00:00Z,2026-05-14T01:00:00+08:00,10.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-13T21:00:00Z,2026-05-14T05:00:00+08:00,24.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-13T22:00:00Z,2026-05-14T06:00:00+08:00,29.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-13T23:00:00Z,2026-05-14T07:00:00+08:00,41.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T01:00:00Z,2026-05-14T09:00:00+08:00,28.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T02:00:00Z,2026-05-14T10:00:00+08:00,28.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T03:00:00Z,2026-05-14T11:00:00+08:00,32.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T04:00:00Z,2026-05-14T12:00:00+08:00,32.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T07:00:00Z,2026-05-14T15:00:00+08:00,29.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T08:00:00Z,2026-05-14T16:00:00+08:00,26.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T09:00:00Z,2026-05-14T17:00:00+08:00,29.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T10:00:00Z,2026-05-14T18:00:00+08:00,28.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T11:00:00Z,2026-05-14T19:00:00+08:00,31.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T12:00:00Z,2026-05-14T20:00:00+08:00,31.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T13:00:00Z,2026-05-14T21:00:00+08:00,26.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T14:00:00Z,2026-05-14T22:00:00+08:00,22.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T15:00:00Z,2026-05-14T23:00:00+08:00,30.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T16:00:00Z,2026-05-15T00:00:00+08:00,17.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T17:00:00Z,2026-05-15T01:00:00+08:00,17.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T18:00:00Z,2026-05-15T02:00:00+08:00,16.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T19:00:00Z,2026-05-15T03:00:00+08:00,22.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T20:00:00Z,2026-05-15T04:00:00+08:00,26.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-14T21:00:00Z,2026-05-15T05:00:00+08:00,22.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-15T05:00:00Z,2026-05-15T13:00:00+08:00,32.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-15T06:00:00Z,2026-05-15T14:00:00+08:00,33.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-15T07:00:00Z,2026-05-15T15:00:00+08:00,32.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-15T08:00:00Z,2026-05-15T16:00:00+08:00,36.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-15T09:00:00Z,2026-05-15T17:00:00+08:00,39.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-15T10:00:00Z,2026-05-15T18:00:00+08:00,41.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-15T13:00:00Z,2026-05-15T21:00:00+08:00,55.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-15T14:00:00Z,2026-05-15T22:00:00+08:00,57.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-15T17:00:00Z,2026-05-16T01:00:00+08:00,27.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-15T18:00:00Z,2026-05-16T02:00:00+08:00,22.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-15T19:00:00Z,2026-05-16T03:00:00+08:00,25.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-15T23:00:00Z,2026-05-16T07:00:00+08:00,30.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-16T05:00:00Z,2026-05-16T13:00:00+08:00,34.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-16T06:00:00Z,2026-05-16T14:00:00+08:00,36.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-16T07:00:00Z,2026-05-16T15:00:00+08:00,35.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-16T08:00:00Z,2026-05-16T16:00:00+08:00,39.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-16T09:00:00Z,2026-05-16T17:00:00+08:00,32.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-16T10:00:00Z,2026-05-16T18:00:00+08:00,29.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-16T12:00:00Z,2026-05-16T20:00:00+08:00,42.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-16T13:00:00Z,2026-05-16T21:00:00+08:00,33.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-16T15:00:00Z,2026-05-16T23:00:00+08:00,28.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-16T16:00:00Z,2026-05-17T00:00:00+08:00,29.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-16T17:00:00Z,2026-05-17T01:00:00+08:00,23.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-16T18:00:00Z,2026-05-17T02:00:00+08:00,24.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-17T01:00:00Z,2026-05-17T09:00:00+08:00,35.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-17T02:00:00Z,2026-05-17T10:00:00+08:00,35.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-17T03:00:00Z,2026-05-17T11:00:00+08:00,37.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-17T09:00:00Z,2026-05-17T17:00:00+08:00,18.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-17T10:00:00Z,2026-05-17T18:00:00+08:00,26.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-17T11:00:00Z,2026-05-17T19:00:00+08:00,34.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-17T12:00:00Z,2026-05-17T20:00:00+08:00,31.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-17T13:00:00Z,2026-05-17T21:00:00+08:00,72.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-17T18:00:00Z,2026-05-18T02:00:00+08:00,16.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-17T19:00:00Z,2026-05-18T03:00:00+08:00,14.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-17T21:00:00Z,2026-05-18T05:00:00+08:00,23.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-17T22:00:00Z,2026-05-18T06:00:00+08:00,27.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-18T02:00:00Z,2026-05-18T10:00:00+08:00,38.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-18T03:00:00Z,2026-05-18T11:00:00+08:00,28.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-18T04:00:00Z,2026-05-18T12:00:00+08:00,27.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-18T05:00:00Z,2026-05-18T13:00:00+08:00,24.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-18T06:00:00Z,2026-05-18T14:00:00+08:00,23.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-18T07:00:00Z,2026-05-18T15:00:00+08:00,20.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-18T08:00:00Z,2026-05-18T16:00:00+08:00,26.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-18T09:00:00Z,2026-05-18T17:00:00+08:00,36.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-18T16:00:00Z,2026-05-19T00:00:00+08:00,18.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-18T17:00:00Z,2026-05-19T01:00:00+08:00,16.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-18T18:00:00Z,2026-05-19T02:00:00+08:00,16.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-18T19:00:00Z,2026-05-19T03:00:00+08:00,17.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T02:00:00Z,2026-05-19T10:00:00+08:00,40.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T03:00:00Z,2026-05-19T11:00:00+08:00,32.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T04:00:00Z,2026-05-19T12:00:00+08:00,19.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T05:00:00Z,2026-05-19T13:00:00+08:00,16.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T11:00:00Z,2026-05-19T19:00:00+08:00,37.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T12:00:00Z,2026-05-19T20:00:00+08:00,39.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T13:00:00Z,2026-05-19T21:00:00+08:00,38.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T14:00:00Z,2026-05-19T22:00:00+08:00,35.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T15:00:00Z,2026-05-19T23:00:00+08:00,26.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T16:00:00Z,2026-05-20T00:00:00+08:00,30.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T17:00:00Z,2026-05-20T01:00:00+08:00,28.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T18:00:00Z,2026-05-20T02:00:00+08:00,30.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T19:00:00Z,2026-05-20T03:00:00+08:00,29.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T22:00:00Z,2026-05-20T06:00:00+08:00,36.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-19T23:00:00Z,2026-05-20T07:00:00+08:00,30.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T01:00:00Z,2026-05-20T09:00:00+08:00,74.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T02:00:00Z,2026-05-20T10:00:00+08:00,61.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T05:00:00Z,2026-05-20T13:00:00+08:00,39.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T06:00:00Z,2026-05-20T14:00:00+08:00,37.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T09:00:00Z,2026-05-20T17:00:00+08:00,46.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T10:00:00Z,2026-05-20T18:00:00+08:00,32.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T11:00:00Z,2026-05-20T19:00:00+08:00,38.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T12:00:00Z,2026-05-20T20:00:00+08:00,47.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T13:00:00Z,2026-05-20T21:00:00+08:00,40.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T14:00:00Z,2026-05-20T22:00:00+08:00,20.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T15:00:00Z,2026-05-20T23:00:00+08:00,28.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T16:00:00Z,2026-05-21T00:00:00+08:00,19.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T17:00:00Z,2026-05-21T01:00:00+08:00,13.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T18:00:00Z,2026-05-21T02:00:00+08:00,8.76,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T19:00:00Z,2026-05-21T03:00:00+08:00,11.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T20:00:00Z,2026-05-21T04:00:00+08:00,15.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T21:00:00Z,2026-05-21T05:00:00+08:00,28.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T22:00:00Z,2026-05-21T06:00:00+08:00,32.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-20T23:00:00Z,2026-05-21T07:00:00+08:00,36.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T00:00:00Z,2026-05-21T08:00:00+08:00,36.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T01:00:00Z,2026-05-21T09:00:00+08:00,45.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T04:00:00Z,2026-05-21T12:00:00+08:00,32.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T05:00:00Z,2026-05-21T13:00:00+08:00,33.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T06:00:00Z,2026-05-21T14:00:00+08:00,30.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T07:00:00Z,2026-05-21T15:00:00+08:00,24.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T08:00:00Z,2026-05-21T16:00:00+08:00,20.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T09:00:00Z,2026-05-21T17:00:00+08:00,22.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T10:00:00Z,2026-05-21T18:00:00+08:00,16.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T11:00:00Z,2026-05-21T19:00:00+08:00,14.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T12:00:00Z,2026-05-21T20:00:00+08:00,18.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T13:00:00Z,2026-05-21T21:00:00+08:00,15.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T14:00:00Z,2026-05-21T22:00:00+08:00,12.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T15:00:00Z,2026-05-21T23:00:00+08:00,8.56,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T16:00:00Z,2026-05-22T00:00:00+08:00,8.52,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T17:00:00Z,2026-05-22T01:00:00+08:00,8.56,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T18:00:00Z,2026-05-22T02:00:00+08:00,7.82,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T19:00:00Z,2026-05-22T03:00:00+08:00,7.52,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T20:00:00Z,2026-05-22T04:00:00+08:00,19.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T21:00:00Z,2026-05-22T05:00:00+08:00,22.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T22:00:00Z,2026-05-22T06:00:00+08:00,18.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-21T23:00:00Z,2026-05-22T07:00:00+08:00,25.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T00:00:00Z,2026-05-22T08:00:00+08:00,24.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T01:00:00Z,2026-05-22T09:00:00+08:00,21.1,PM2.5,µg/m³
